,NGamma,MGamma,TGamma,NTheta,MTheta,TTheta,NSigma,MSigma,TSigma
36,4083,1,8.785345419157019e-05,11,9,0.21807746997855332,1,0,7.033376878521046
37,3358,1,0.0001969863505379824,42,7,0.051682173886483905,1,0,11.705447500873095
38,2792,1,0.00031881279263626795,3,4,1.1444591729110205,1,0,3.5235253569952194
39,4914,1,7.287391379799044e-06,12,18,0.18818438165580015,1,0,19.569122672814203
40,3485,1,0.000173368968852748,5,4,0.23073992974660812,1,0,6.937869787212386
41,4187,1,8.108213807738365e-05,207,5,0.009828287281873458,1,0,7.468595176151861
42,2551,1,0.0003850917506689891,60,8,0.029639150034131773,1,0,6.380363349420786
43,3745,1,0.00012983693855744697,38,6,0.04818364724420006,1,0,10.790505660889295
44,2081,1,0.0005452701170813077,9,7,0.2751151038159038,1,0,4.615709013475973
45,4239,1,7.357448061915905e-05,69,7,0.028660717805227748,1,0,11.036990569112106
46,3743,1,0.0001341512796730005,31,17,0.06943223915814332,1,0,17.757610071011825
47,2463,1,0.0004069363805823907,94,8,0.018902571717155717,1,0,20.803007985101086
48,4629,1,3.491269610039956e-05,30,9,0.06363169436091,1,0,13.189535151627036
49,3694,1,0.00014874180951383984,5,9,0.45694381916651855,1,0,19.14286971050709
50,4517,1,4.4862238318034054e-05,192,8,0.009949375502305362,1,0,5.308837320494973
51,3489,1,0.0001722614831825933,32,7,0.05507402800069475,1,0,17.056957348898727
52,4478,1,4.539614332447111e-05,15,13,0.1227886065682608,1,0,10.699943754964398
53,2093,1,0.0005543908358277008,37,8,0.053009826704104084,1,0,12.150861185570252
54,4735,1,2.1245000823124325e-05,17,4,0.14121709891677126,1,0,11.351689484327862
55,2007,1,0.000584617967596371,15,16,0.17850699876113849,1,0,11.212389190250127
56,3274,1,0.00021141610713932044,20,8,0.09380429296893321,1,0,11.591446305046308
57,4855,1,1.1374505748407205e-05,188,4,0.010915725953068237,1,0,9.833509821097028
58,1192,1,0.0013156753392299916,106,5,0.017609016533418786,1,0,3.7057272503781604
59,4219,1,7.498464306924782e-05,135,10,0.014722232541045486,1,0,15.33015035278164
60,1982,1,0.0006116580745969031,7,9,0.2953034965670232,1,0,13.946814258731873
61,4318,1,6.166407866522826e-05,75,6,0.025220610654317858,1,0,6.966892221610546
62,3029,1,0.0002558370295311838,15,7,0.1242893419217305,1,0,4.377315157763356
63,2769,1,0.000328308821388394,13,12,0.1317768861976635,1,0,9.348255949983411
64,2573,1,0.0003701510472219134,42,6,0.05515205635618813,1,0,17.648028858707473
65,4601,1,3.454002074431031e-05,44,8,0.05089218312573643,1,0,7.692729026730425
66,3680,1,0.00013674908295658626,45,4,0.03917837478796922,1,0,9.600802325764207
67,3093,1,0.00025744626054219333,14,7,0.15126808676138062,1,0,5.668036932177159
68,4512,1,4.6487418674661127e-05,10,12,0.19263410776315618,1,0,11.546508363914516
69,4540,1,4.3753419630562164e-05,22,8,0.10129547713076902,1,0,6.996019454673598
70,4080,1,9.254722529345655e-05,13,16,0.17227705136988747,1,0,12.661219617059238
71,3397,1,0.0001919097512876531,44,10,0.04330996910023412,1,0,12.757194925282388
72,1159,1,0.0013218239268146213,63,9,0.031016686606703498,1,0,10.829228092909426
73,2201,1,0.0005201250561106057,33,11,0.06524953301553492,1,0,23.77246039313604
74,3003,1,0.00026575829505415635,17,13,0.12126184756656641,1,0,14.279984554172605
75,4701,1,2.4102248146803226e-05,39,11,0.05342388361548978,1,0,8.42241199383906
76,3104,1,0.00024799029580064376,50,10,0.038704410799177226,1,0,9.001219175001246
77,4445,1,5.425079480527744e-05,104,9,0.01728564947117725,1,0,8.866486079370526
78,2878,1,0.0002920291805150113,144,7,0.014310624641924737,1,0,3.5876207227176122
79,4233,1,7.14571194022139e-05,8,12,0.2882292602440417,1,0,8.527099059293741
80,3770,1,0.00013643586470195386,11,17,0.17344010298230417,1,0,6.844392366854081
81,1953,1,0.0006255008237874817,22,12,0.09371395595970222,1,0,22.042576604489966
82,3241,1,0.00021995558145296198,22,6,0.09595270713152813,1,0,12.531412240915143
83,939,1,0.0017380870178927636,19,6,0.11261999577371294,1,0,4.3784058261220755
84,4569,1,3.680735242112156e-05,151,9,0.011710398059769343,1,0,8.452902284843058
85,3952,1,0.00010390677690315257,9,8,0.18851067264422883,1,0,14.978732040790808
86,2015,1,0.0005862201898746912,51,6,0.04078158989423936,1,0,9.98486432450118
87,3165,1,0.0002306711211360495,132,11,0.015731644594597617,1,0,10.494800497661002
88,4670,1,2.5140589667499263e-05,76,9,0.026267021764877583,1,0,20.91688790587354
89,3105,1,0.00025294704115253657,14,12,0.12736111946079043,1,0,6.298429898733941
90,3726,1,0.00013377968358280903,14,17,0.12031405134354009,1,0,10.098291105131134
91,4876,1,8.340783833536954e-06,13,8,0.195514186999133,1,0,14.528720234573585
92,4966,1,3.126868912780636e-06,304,8,0.006536689941654886,1,0,7.223613479135208
93,3095,1,0.0002479925925133808,34,8,0.06236437232766293,1,0,15.595112997860264
94,4136,1,8.46696808465742e-05,4,9,0.40658463600414585,1,0,13.107389346622028
95,2049,1,0.0005933773741922694,16,9,0.14668281464747177,1,0,10.543423531180007
96,3987,1,0.00010660528243051216,74,6,0.029560418468894782,1,0,7.893752211641366
97,3745,1,0.0001289763702617858,23,10,0.09307168414938213,1,0,9.239990809076877
98,4380,1,5.407797198095945e-05,64,9,0.03268572966766722,1,0,11.019899673481268
99,2581,1,0.000374994848643086,24,11,0.08658480350018716,1,0,15.719093856522207
100,3366,1,0.00018711093458976603,9,11,0.21324391347123306,1,0,10.674637558704504
101,4131,1,8.511545486849607e-05,12,14,0.255253537363744,1,0,5.947093003455346
102,3268,1,0.00020425879285397634,13,6,0.15083474351485016,1,0,3.3002244903425964
103,4830,1,1.2635639352891458e-05,11,11,0.15011764953239784,1,0,10.67943335803798
104,1431,1,0.001004422848354982,69,7,0.02698107435380447,1,0,7.465157258777341
105,2547,1,0.0003946138712674832,14,12,0.1372509863433236,1,0,15.647918213670964
106,4036,1,0.00010066108859131373,12,16,0.18323517868930106,1,0,12.61825223242277
107,4490,1,4.5235486292131905e-05,122,8,0.016385868026095075,1,0,10.373485888597946
108,2612,1,0.00038531388355409916,35,5,0.04763345395170628,1,0,18.469386558068344
109,2910,1,0.00028705449984940017,4,12,0.3529889404723433,1,0,16.167003588621906
110,2770,1,0.0003246462674774805,152,7,0.01114784615059166,1,0,6.297311582040657
111,3364,1,0.00019359785818331404,17,10,0.11549665888584199,1,0,6.1949439389422425
112,3931,1,0.00011276299216455829,200,13,0.009326760680617085,1,0,31.573929593615127
113,4096,1,8.834023849984392e-05,23,8,0.10177422953322768,1,0,20.805171464752355
114,1231,1,0.0012331809919306496,127,4,0.014275377509723929,1,0,17.846594364157493
115,4365,1,5.660019725617425e-05,193,8,0.010174121287231818,1,0,8.932700899597544
116,3500,1,0.00016412645905425385,16,14,0.13722767059369526,1,0,4.006062434054555
117,2291,1,0.00046467272373752,14,12,0.15231089930145852,1,0,12.7974145731454
118,4690,1,2.5964789288346843e-05,154,7,0.011665820256171177,1,0,40.962266490407444
119,4515,1,4.10243108550599e-05,16,10,0.11571665559814576,1,0,8.038476301418177
120,1745,1,0.0007141681297672944,23,6,0.07745260745949843,1,0,9.842365878087216
121,2402,1,0.00043003304115654293,36,6,0.046616437808642885,1,0,7.103519411833283
122,3124,1,0.0002460450577613074,15,14,0.1783325728702779,1,0,9.203331909076208
123,4393,1,5.409230014895839e-05,7,9,0.30703279436604547,1,0,7.171999939017669
124,4592,1,3.5585197914420386e-05,55,10,0.037001450109066816,1,0,10.614744953141354
125,3553,1,0.0001544645770388565,9,13,0.18955330382754593,1,0,3.6926498811947766
126,2383,1,0.0004424187792284159,21,10,0.1102145413374612,1,0,9.275792200647343
127,2624,1,0.0003650536883152774,20,10,0.11734973078885223,1,0,30.659610509933437
128,2151,1,0.0005363493013659141,33,6,0.06118808880105422,1,0,11.898563854572087
129,677,1,0.0026049467551226366,18,6,0.11451364861182421,1,0,9.821290586368695
130,1848,1,0.0006784404207376825,9,10,0.17382283886875188,1,0,16.799257877023503
131,2682,1,0.00034384016007041617,31,13,0.060730224628369925,1,0,10.975137530545808
132,3211,1,0.0002257599901066106,7,9,0.34731271074117537,1,0,9.753054838855638
133,1578,1,0.0008775234850446459,5,13,0.36453740700925064,1,0,6.354372192363499
134,4221,1,7.823572668378533e-05,65,9,0.030117325632629217,1,0,6.741322179775055
135,3511,1,0.000173507770582066,18,10,0.14961948323091387,1,0,16.66092999912879
136,4968,1,2.656249571287146e-06,32,9,0.068402326655405,1,0,22.07321326196741
137,2770,1,0.00032562230820650705,30,7,0.07088187091422905,1,0,7.581537507204043
138,4564,1,3.875709313453809e-05,20,10,0.08044196096178276,1,0,27.92662791267355
139,4799,1,1.6341092828109066e-05,31,8,0.06935497096125853,1,0,8.810024274136369
140,1684,1,0.0007705144887879326,70,3,0.02633776216508863,1,0,20.900579462102822
141,3375,1,0.00019206420435394827,94,3,0.02162448977319071,1,0,13.31991706618858
142,1591,1,0.0008323157599269723,24,7,0.08502885423684323,1,0,9.227743233257838
143,994,1,0.0015828605819468834,14,4,0.15694127277185743,1,0,4.811492572543371
144,931,1,0.0017931897834445698,8,9,0.25542740147731846,1,0,13.460277178114357
145,4485,1,4.3652292752474845e-05,27,10,0.06927425674863841,1,0,12.258419945105128
146,4826,1,1.4023525766786385e-05,15,10,0.2406506375024054,1,0,10.437461231571634
147,3515,1,0.00016290732662726064,14,17,0.21007791869499642,1,0,9.589057841576075
148,4157,1,7.829855143560889e-05,15,18,0.12863126201897535,1,0,6.639090206156564
149,4055,1,9.099165156019932e-05,10,8,0.1996301401836108,1,0,9.413661018945557
150,4394,1,5.316984773739369e-05,18,11,0.13470768070109104,1,0,17.125648219727335
151,1671,1,0.0008015873938206399,11,14,0.14704669750264374,1,0,30.762725794143147
152,939,1,0.001781251143756388,20,9,0.09772791602890467,1,0,14.810269644546729
153,2335,1,0.00045751126886733277,6,12,0.28935910448562635,1,0,23.58065273777804
154,4770,1,1.8228627649941673e-05,18,11,0.10254341419383282,1,0,23.078536285066253
155,1925,1,0.0006338811909597922,26,10,0.0847795257419901,1,0,5.838799401247893
156,1984,1,0.000598352532142187,14,13,0.1401017163647964,1,0,9.909928783548354
157,3930,1,0.0001057412489429909,17,12,0.1087145087760412,1,0,12.257755359876057
158,4028,1,9.489949389673139e-05,14,8,0.16488632757464922,1,0,8.162592108985844
159,3345,1,0.000199310829571603,95,7,0.01953881032541686,1,0,8.579576543208336
160,1162,1,0.0013597396072106407,28,12,0.0632195002737685,1,0,2.844405536457624
161,3663,1,0.00014901389159070473,39,8,0.0498714203720825,1,0,8.507438517086978
162,4684,1,2.833151997180612e-05,67,14,0.026382000458491345,1,0,12.414808757274532
163,1279,1,0.0012266073297606016,43,8,0.043003705087520445,1,0,15.917757173867471
164,3930,1,0.00011553166427353619,13,14,0.12880080173991132,1,0,15.632630012094772
165,2334,1,0.0004478710779798454,610,4,0.003060147688881819,1,0,13.225195617567273
166,2891,1,0.0002926676430321441,15,12,0.17287110763718477,1,0,13.84155529231078
167,4246,1,7.187239331982596e-05,83,13,0.0238787872044229,1,0,13.817545506377208
168,4697,1,2.274037794034253e-05,18,16,0.12144115323923069,1,0,5.178372609764731
169,2392,1,0.00042745834345591575,847,3,0.0019220439606549872,1,0,12.194264404745736
170,2959,1,0.0002726190826271491,14,15,0.16251655374818214,1,0,10.8030832973686
171,2227,1,0.0005018513479679529,12,5,0.15743962013044072,1,0,4.368570251676623
172,803,1,0.0021613721733477957,33,7,0.06545876759721835,1,0,14.246508876029658
173,2614,1,0.00035856577545419747,35,6,0.06138709585197505,1,0,10.145432902366197
174,4356,1,5.2786300227465446e-05,11,19,0.15330866044307664,1,0,6.269797400718163
175,4708,1,2.4362393565333875e-05,29,7,0.06979880284939965,1,0,16.363908504570016
176,4334,1,5.954824969403621e-05,14,11,0.16737770986930706,1,0,7.69139012236235
177,4724,1,2.2076882402746344e-05,5,8,0.30727833839428453,1,0,8.290459273051212
178,301,1,0.006257298781346778,23,8,0.07965138844871321,1,0,7.622812975372721
179,2058,1,0.0005759477237453961,21,7,0.09615407178024371,1,0,15.447073943827704
180,4378,1,5.633754502132284e-05,40,9,0.05696408825931387,1,0,16.614205662850225
181,1497,1,0.0009088087119119372,11,9,0.26118895032919326,1,0,11.00650369773947
182,4837,1,1.2866577880780917e-05,35,9,0.06116123013470162,1,0,9.253641684088459
183,4504,1,4.436433907281568e-05,172,10,0.01121782959561874,1,0,13.967682206710485
184,3035,1,0.0002688280620731594,5,12,0.38692021990062786,1,0,3.5141348834350685
185,3610,1,0.00015159425555833278,37,11,0.0522722628904196,1,0,14.075412551259918
186,4086,1,8.88730005325588e-05,23,8,0.07663286071952578,1,0,10.02815643647154
187,4563,1,4.082632551993223e-05,29,7,0.06635895452792058,1,0,12.047526306565752
188,2789,1,0.00030123509846162157,175,6,0.010896498153911253,1,0,4.215490338992455
189,3922,1,0.00011621400080776905,58,7,0.036086309242310495,1,0,10.375100315747542
190,4196,1,7.407629015062809e-05,56,13,0.03486791053700421,1,0,12.622588124581197
191,3683,1,0.0001464613588351308,21,14,0.08142248304981395,1,0,11.160271719524143
192,1468,1,0.0009780579458804688,11,14,0.1940097067863277,1,0,9.645728296745078
193,3983,1,0.00010451469643660252,49,9,0.0396823701589898,1,0,9.164124305565476
194,4649,1,3.070533325148782e-05,12,13,0.15952490187533322,1,0,15.158954922100467
195,4286,1,6.849132733878015e-05,12,13,0.187172450215368,1,0,13.414160821865002
196,2029,1,0.0005838473575242031,9,7,0.22897290881830484,1,0,6.8498715512182216
197,4801,1,1.454115547495001e-05,251,5,0.007701618450280004,1,0,17.730056648146167
198,3923,1,0.00011032451293700085,8,12,0.20602576692233823,1,0,11.340865907830201
199,4470,1,4.359165764980688e-05,14,11,0.08772755100014766,1,0,11.521864780572303
200,3953,1,0.00010831690245814333,16,10,0.11616693064836416,1,0,8.703909486672194
201,4769,1,2.0118562878113402e-05,4,4,0.4993526548506526,1,0,7.340404750617334
202,3936,1,0.00010773665791838416,116,7,0.01690550766248624,1,0,6.866782033685432
203,2290,1,0.0004642162150016817,16,9,0.08527882924067892,1,0,20.12714698872739
204,2082,1,0.0005744828010275934,34,5,0.05231150173032575,1,0,11.458103276349105
205,2229,1,0.000498032084457239,14,10,0.15557703107547963,1,0,16.69626894907547
206,3438,1,0.00018286658082943656,15,10,0.13020043185428307,1,0,10.158594275129861
207,821,1,0.0020173123702175925,22,8,0.1105886928537156,1,0,12.118030408331842
208,4171,1,8.017178184763235e-05,11,11,0.14954946637557812,1,0,10.508364151024038
209,4260,1,6.978287509076079e-05,194,5,0.010234169805588137,1,0,8.87672924373587
210,3494,1,0.0001730626697887032,9,12,0.22238607837038857,1,0,10.807428889663514
211,3741,1,0.00013283154868659434,20,12,0.1032405310858893,1,0,21.19120726525102
212,3383,1,0.00019245880837750977,9,11,0.2657736023157678,1,0,16.851628364210512
213,4606,1,3.04193906650652e-05,20,10,0.10256388638733957,1,0,5.466385955123888
214,3317,1,0.00020557042835497549,36,11,0.053074216331871614,1,0,9.64495993780469
215,2650,1,0.00035684379841529826,16,11,0.11441734124765478,1,0,4.810163200490647
216,3666,1,0.00014853909564201107,78,9,0.024306270638636465,1,0,4.283134148713098
217,548,1,0.0031926263408819907,336,1,0.00550094088945128,1,0,9.155015872600933
218,2968,1,0.0002805362062088052,17,8,0.10873860563576938,1,0,17.297420642486877
219,2433,1,0.00043909864685909506,18,9,0.13478456650523543,1,0,6.441066555285547
220,2006,1,0.0005993125321842719,21,13,0.09352663382727146,1,0,7.959705154931374
221,4973,1,2.8739946281255946e-06,25,16,0.08523579021991279,1,0,9.00345344698847
222,1916,1,0.000648026658844229,15,10,0.1055056168109228,1,0,11.43182813319988
223,4695,1,2.7703063947933438e-05,33,12,0.06168878107478896,1,0,23.197647343272987
224,1799,1,0.0007327629281730013,21,6,0.09532374704755081,1,0,4.978856128677863
225,1229,1,0.0011973305555088667,9,8,0.17113464682716859,1,0,3.292775272590596
226,2977,1,0.0002745616741155757,7,12,0.2717953710103625,1,0,14.391721194466685
227,4267,1,6.909380927415435e-05,9,17,0.18420713803104977,1,0,17.688470780393565
228,3852,1,0.00011470035971682497,35,9,0.054830773609486766,1,0,4.414387591966581
229,1878,1,0.0006534280629879605,18,12,0.10842015030121509,1,0,6.166942100875165
230,1863,1,0.0006723125816399518,9,10,0.22173535668194078,1,0,14.91390307046685
231,1374,1,0.0010663810027683896,15,5,0.1416788954693169,1,0,5.880659776095545
232,1476,1,0.0009493769706725506,28,8,0.0716666112370533,1,0,8.127066571753776
233,4746,1,2.206328880138074e-05,26,10,0.08632037747868238,1,0,7.032348945917475
234,1951,1,0.0006175666912236492,45,7,0.04597375564595025,1,0,17.423798567337194
235,4053,1,9.22085922098881e-05,26,2,0.11078262817649726,1,0,7.514287966289613
236,3817,1,0.00012946049062119048,9,18,0.20494871934607417,1,0,5.431245554779829
237,3316,1,0.00020238297512726455,15,16,0.1233333540375701,1,0,21.023249574613143
238,2912,1,0.0002878955672542641,90,10,0.020751083828262587,1,0,8.584002258041654
239,555,1,0.003197177691829335,4,9,0.4858460428701966,1,0,13.565691922018452
240,4491,1,4.639772301202636e-05,8,4,0.3106518636925158,1,0,3.6339821525434557
241,1024,1,0.001577833602169271,31,10,0.060408449563868254,1,0,16.12573115393905
242,2660,1,0.00034469485004331497,31,8,0.05961101248635716,1,0,12.477632189688967
243,3011,1,0.00026122497246970644,35,9,0.053952250396588804,1,0,8.882072814035851
244,3379,1,0.00018637692458190806,36,11,0.055962091450681394,1,0,10.587567003977629
245,3773,1,0.00013249368272958998,32,12,0.06015400337592828,1,0,19.047140546712757
246,3611,1,0.00015298938100210814,1641,3,0.000841984581162849,1,0,14.796365089740881
247,3742,1,0.00013751862752015194,165,7,0.01219117870101378,1,0,10.482110857851733
248,4725,1,2.408487786381948e-05,6,10,0.29180382770044777,1,0,8.542374533067525
249,4736,1,2.1540187132115007e-05,12,11,0.14273000731937852,1,0,10.620514404915665
250,1717,1,0.0007909470407926324,12,7,0.1444241529806215,1,0,12.569340518717588
251,1687,1,0.0007855532530807633,13,10,0.15901168896780649,1,0,7.07912444834271
252,4344,1,6.168097576991806e-05,11,9,0.1757682687994446,1,0,6.756856189519237
253,4642,1,3.2143860513848126e-05,41,12,0.056152395727440255,1,0,12.042087349424461
254,4369,1,5.807013055627876e-05,92,6,0.02598268464353362,1,0,7.481808755953916
255,4095,1,9.186388871354777e-05,37,10,0.05313401391922895,1,0,12.449088639652702
256,2758,1,0.0003235982714607356,49,10,0.03956998079041666,1,0,7.413549681810462
257,328,1,0.0062357487899281595,12,7,0.24108511108598418,1,0,7.852252605011506
258,4299,1,6.810553481659668e-05,38,9,0.05339206023201564,1,0,5.818028884106194
259,4192,1,7.6560384202025e-05,159,7,0.012811311284246169,1,0,11.34167983747226
260,4218,1,7.039701638582001e-05,178,6,0.010709526921464657,1,0,6.7312746518526785
261,3511,1,0.00017168087842487224,59,10,0.03479422977314593,1,0,11.142516930849128
262,1579,1,0.000877741783115468,37,13,0.05278839207330787,1,0,7.263861480284913
263,4491,1,4.3456154757368926e-05,269,6,0.007402663836194924,1,0,5.181630324635598
264,2979,1,0.0002712399322964027,26,12,0.09023181788603094,1,0,10.406489990033098
265,1780,1,0.000684083427170558,7,18,0.19039930771814056,1,0,6.09697065311917
266,4592,1,3.6650058957464687e-05,40,4,0.04919454200719653,1,0,5.245688334510885
267,3504,1,0.00017133958772933062,14,11,0.14664202980913923,1,0,7.739934655335664
268,4885,1,8.520214193899066e-06,267,5,0.00709636533827282,1,0,18.06616685078075
269,3417,1,0.00018895886144419108,32,9,0.05717456670153954,1,0,50.23672605440772
270,4881,1,1.1303172253482169e-05,247,10,0.007902105014625493,1,0,8.38202490419907
271,2896,1,0.000298184999857579,29,7,0.07547734267983296,1,0,8.869314142345651
272,3954,1,0.0001081109934683303,36,4,0.05462944239761831,1,0,11.178250274097254
273,760,1,0.002300803755648182,10,8,0.12554222619531727,1,0,11.953795915554021
274,3244,1,0.0002140681721668342,29,12,0.06222208365580655,1,0,7.4039609634234145
275,3429,1,0.0001906357055154854,5,5,0.38409673198074346,1,0,8.918838702815204
276,4166,1,7.909799965821128e-05,72,7,0.028516221614297323,1,0,16.43724041259182
277,4810,1,1.7181353514477654e-05,13,8,0.172500913506696,1,0,10.262955529476972
278,4352,1,5.651420090815043e-05,30,8,0.07636144815870581,1,0,6.454558970317192
279,2644,1,0.0003590320035663883,16,13,0.10968967157413768,1,0,8.857534282796378
280,4030,1,9.675440074599237e-05,5,14,0.39442495798792027,1,0,27.727376668368077
281,4806,1,1.7413960607314644e-05,24,12,0.09292705986431164,1,0,9.359352790090043
282,3887,1,0.00010899762037873012,53,12,0.050107369007631325,1,0,7.197963352395805
283,4663,1,2.7762123928699327e-05,19,10,0.09664552126003823,1,0,8.602614684087593
284,3583,1,0.00015350823110623515,4,9,0.5441435120582713,1,0,8.109372098087333
285,4437,1,4.922151017514711e-05,18,11,0.09400553417116046,1,0,13.777538903512072
286,4679,1,2.6849113617883476e-05,38,11,0.04828429044518456,1,0,7.631402436407132
287,3916,1,0.00011413376596383926,14,11,0.17985532792981138,1,0,7.115906053038379
288,4633,1,3.189184365274279e-05,35,9,0.05013674760152612,1,0,7.177479941939154
289,1231,1,0.0012475660117496324,28,11,0.06829933418019385,1,0,22.30950851557879
290,3723,1,0.00013858833731588175,11,16,0.25105998111834743,1,0,8.602192951260783
291,4862,1,1.31957899957885e-05,113,7,0.01675561240584582,1,0,8.104054484775602
292,4554,1,4.053732041160283e-05,22,14,0.09364532336165057,1,0,7.329306506146791
293,1945,1,0.0006096204668845167,15,12,0.13279914236090512,1,0,11.176540172339685
294,4553,1,3.7396121641351396e-05,47,12,0.03961465934419061,1,0,6.752263914127024
295,4568,1,3.8998911010216126e-05,72,7,0.028418078298616724,1,0,12.431580798168605
296,3927,1,0.00011125362989022784,227,2,0.00863326850538301,1,0,4.989728813794619
297,4126,1,8.358222857449278e-05,139,7,0.013909621794318537,1,0,14.079904902598097
298,1677,1,0.0008116155246968033,8,5,0.268707274167737,1,0,7.72804643295228
299,1278,1,0.001140622382752025,9,15,0.23621284675490584,1,0,12.136082287793945
300,2160,1,0.0005284256197530055,37,12,0.06269052464675057,1,0,21.558012762277613
301,3663,1,0.0001392107979682469,52,4,0.0382221648608161,1,0,8.622224522765022
302,2611,1,0.00036507308703129503,56,7,0.038840394991368946,1,0,6.241101558466165
303,4700,1,2.5544867395345462e-05,9,12,0.14860337485249075,1,0,11.77218243944789
304,2370,1,0.0004362356799583028,32,12,0.0634512318041486,1,0,20.35398356073333
305,1656,1,0.0007923370336296002,6,6,0.3859017692210294,1,0,4.78734715818082
306,3997,1,9.904790983035625e-05,7,11,0.23760998186691235,1,0,15.353072568008713
307,2335,1,0.00045427148077287167,20,14,0.09264376761718182,1,0,18.12567291987589
308,3721,1,0.00013380321622186522,33,8,0.06367617654689184,1,0,3.7718535863368166
309,3306,1,0.00020288091247774425,54,14,0.045277197100988625,1,0,11.954656439489035
310,3811,1,0.00012792547490933902,73,8,0.02788778287180157,1,0,17.69585627787378
311,2971,1,0.00028276132101389095,67,5,0.02793180744817163,1,0,10.854286029476654
312,4163,1,8.345365241483841e-05,113,5,0.017452626521116555,1,0,4.88785391765575
313,3692,1,0.0001457788721581441,95,9,0.01984230083974017,1,0,13.432577899932946
314,4810,1,1.3896027663784136e-05,64,6,0.028869867223117282,1,0,16.191328452728275
315,2248,1,0.0005052221106403836,39,6,0.050520934587375076,1,0,11.61436125942779
316,2146,1,0.0005379262655418897,189,6,0.00974328038990908,1,0,4.18734231221095
317,3286,1,0.00020778508821999223,14,11,0.13303362618403528,1,0,11.941492371820503
318,4003,1,9.786249596630148e-05,18,8,0.12135489814670662,1,0,10.716771781622214
319,2943,1,0.0002768966425139513,55,6,0.03113497389088085,1,0,15.731902926649594
320,4579,1,3.5604335944062025e-05,23,13,0.09005823504342518,1,0,12.73784615465404
321,759,1,0.0021737431915040918,6,11,0.30751464050752136,1,0,9.245424906047713
322,2596,1,0.0003611439856009635,11,10,0.16251564681242908,1,0,9.072009648880934
323,1561,1,0.0008401964388824366,12,8,0.14420395426099025,1,0,7.450064297312999
324,3810,1,0.00012098910718036421,54,8,0.032496510602541114,1,0,24.64935347741341
325,755,1,0.002216886834168975,6,9,0.4615320116811267,1,0,14.681091376000248
326,1540,1,0.0009121259969902302,80,4,0.02548824672166233,1,0,6.463710798703714
