,NGamma,MGamma,TGamma,NTheta,MTheta,TTheta,NSigma,MSigma,TSigma
28,3664,1,0.00015097181255686184,9,8,0.17908255575779647,1,0,7.601552225591824
29,4043,1,9.430220544292421e-05,303,3,0.005984604995970839,1,0,29.096135321892614
30,3579,1,0.00016321158752210648,7,12,0.27430202961746464,1,0,11.869164385811093
31,4800,1,1.6774076205081547e-05,15,13,0.131401561275384,1,0,6.910312060927907
32,4991,1,8.146928740474298e-07,20,12,0.09689557571308685,1,0,13.038064056655184
33,3896,1,0.00011667082630584697,38,12,0.05661240928414701,1,0,10.72474681337913
34,3143,1,0.0002296913727655127,19,9,0.10190708158238636,1,0,5.544059560902911
35,3936,1,0.0001075859862997694,19,10,0.09078666456612765,1,0,10.103172014060968
36,2878,1,0.0002905327115465134,34,16,0.056570051401487506,1,0,18.28167322457554
37,2654,1,0.00035541494359711876,42,11,0.05216135891332937,1,0,6.17422124242118
38,1750,1,0.000756031426133392,15,11,0.17226700835106737,1,0,17.230843104511443
39,1683,1,0.000813385496955598,200,7,0.010619291888531291,1,0,17.891723149353986
40,1730,1,0.0007467940058080935,4,5,0.3986793766585744,1,0,14.775068010136419
41,4923,1,6.13769099618172e-06,8,13,0.24262307037985117,1,0,20.280248286361303
42,2142,1,0.000545222068786121,22,7,0.09526116276914826,1,0,15.491258073350593
43,2299,1,0.00045822168367607016,28,4,0.07389450675004508,1,0,10.812053807329375
44,3416,1,0.00019601501694343343,8,9,0.3592630735869206,1,0,20.004578627504443
45,4095,1,8.440865912791458e-05,762,2,0.002217572337017374,1,0,6.796886430159947
46,2989,1,0.000258623204994922,12,8,0.1727559961939019,1,0,9.419724698806991
47,3236,1,0.0002216367657515986,25,8,0.09319212650124178,1,0,9.96259761522203
48,2505,1,0.0003844586260625956,30,4,0.06332229491071767,1,0,6.0866517166203895
49,4425,1,5.193838145526045e-05,7,12,0.2593794712968559,1,0,3.17571086778556
50,3872,1,0.0001194146552355122,15,13,0.18206553931322486,1,0,21.12891567464322
51,3260,1,0.0002065226808014724,12,9,0.17514292448192112,1,0,5.88659895878293
52,2990,1,0.00025373011451003944,12,10,0.2135821249181449,1,0,16.167417190669422
53,4657,1,2.984884919216525e-05,230,6,0.008479363933014092,1,0,6.46534141913497
54,2355,1,0.000451361976263557,34,8,0.05425985075145639,1,0,10.217150276872884
55,4381,1,5.526260760157035e-05,28,14,0.05867691891890067,1,0,10.010803446703347
56,3604,1,0.00015867494254809912,238,9,0.0081809448659365,1,0,12.295032744385942
57,4370,1,5.58380337461458e-05,16,10,0.12472942466831646,1,0,7.868924875891188
58,3916,1,0.00011084467899821662,13,12,0.12992352808513552,1,0,4.060576482345647
59,4766,1,1.9264155903320182e-05,22,11,0.1024504535437727,1,0,6.793910700985898
60,4195,1,7.710721639111052e-05,264,10,0.006671601507634456,1,0,15.309908577268587
61,3142,1,0.00023153183916220748,111,5,0.01781582274281189,1,0,12.002092456367654
62,3880,1,0.00011494237023042853,46,17,0.03885613117632447,1,0,14.647516778518222
63,2471,1,0.00041272152279633493,52,8,0.03590636269711152,1,0,6.434993816993133
64,4771,1,1.7810513392999815e-05,40,9,0.04471294196646266,1,0,6.608892984065403
65,4477,1,4.5896598169785144e-05,7,12,0.2536975381687895,1,0,14.254828707583991
66,4913,1,6.923953565043356e-06,9,11,0.24761881632370766,1,0,8.958466890057625
67,3967,1,0.00010801156034101157,20,9,0.11236497992268285,1,0,11.5747635366282
68,3203,1,0.0002353477160360247,18,9,0.09683931986471703,1,0,13.606385715573477
69,2868,1,0.00029502392985335956,40,5,0.049203304442785964,1,0,8.930593148488999
70,3928,1,0.00011072900537556898,37,10,0.05405788575474525,1,0,6.391873156157545
71,1312,1,0.0011223782596028087,9,11,0.2051120705962603,1,0,12.2101171309612
72,2362,1,0.0004511248899881406,103,11,0.01917071819611299,1,0,10.804951035533785
73,1715,1,0.000755686849377437,6,8,0.41377331936498346,1,0,13.542695272463542
74,4135,1,8.632634959130755e-05,19,8,0.08770323053236294,1,0,5.346091609830856
75,2318,1,0.0004669865596502827,21,7,0.1320063894834681,1,0,3.0051132547939146
76,1268,1,0.0011556389691438698,27,13,0.07971143243660472,1,0,8.959722235613048
77,4112,1,9.449661375985266e-05,19,10,0.12301584011287896,1,0,3.8935595430705936
78,4885,1,9.851712525525785e-06,22,9,0.11186120813187073,1,0,8.22580046244713
79,1841,1,0.0006836372714995032,5,9,0.37075136850742063,1,0,17.26983727529795
80,3766,1,0.00012804928260254397,43,7,0.03901313041237795,1,0,12.894177272056055
81,3685,1,0.00014003042733824416,35,9,0.05364249222218536,1,0,8.548334843897681
82,4102,1,8.732046136880455e-05,15,16,0.12157919965257956,1,0,2.6358050851579065
83,4280,1,7.106395111196744e-05,20,6,0.11183151966604818,1,0,13.9862095367184
84,1326,1,0.0010741272264933575,233,5,0.007990342789802178,1,0,7.229228266511317
85,4312,1,6.494438717592045e-05,54,9,0.040764566024514094,1,0,5.3221223786275775
86,4109,1,8.48864240593661e-05,263,12,0.007591510113297956,1,0,6.20103447450729
87,476,1,0.0038048208313318003,10,5,0.28601866673395776,1,0,4.45359467648445
88,2879,1,0.0003049238900660609,20,12,0.0897960869956423,1,0,10.078248986980995
89,4365,1,5.949399985214534e-05,19,9,0.10551724112097403,1,0,6.008890553560584
90,4284,1,6.771659932852435e-05,9,9,0.2905469437181544,1,0,12.778425814442333
91,3603,1,0.00014874281428108296,39,11,0.05470737578226722,1,0,17.718463060063915
92,1126,1,0.0013532615396222665,17,7,0.11491606242880041,1,0,14.904732976832127
93,2985,1,0.0002706327123027904,5,14,0.3988586243638988,1,0,4.863714977761587
94,1652,1,0.0007978477906078207,32,11,0.06677391458661,1,0,17.81639703526584
95,3228,1,0.00021796469559526234,85,2,0.02381323762948526,1,0,9.365942596439663
96,4223,1,7.415246259430939e-05,20,11,0.10850788741425782,1,0,6.729657046947027
97,2658,1,0.00035340448034286274,12,12,0.14423902240293004,1,0,7.202867479211812
98,4130,1,8.9064856259181e-05,26,6,0.08914833336844596,1,0,12.251253115545264
99,3380,1,0.00019979608584960864,34,10,0.05941075751672833,1,0,28.523765125966996
100,2945,1,0.00028705236412224883,14,16,0.0976152374092304,1,0,7.581438898740018
101,1392,1,0.0010289661095475276,25,8,0.10006258961861655,1,0,9.67721706934961
102,4025,1,9.42442277174172e-05,16,9,0.12028754893611529,1,0,6.945605984408987
103,2104,1,0.0005488993548174526,20,10,0.08510143345852564,1,0,8.987779071857496
104,3745,1,0.0001414192265535201,3,9,0.49985154883753713,1,0,5.314595938342899
105,1641,1,0.0007919855668209751,67,2,0.027535609091826584,1,0,13.910276561283414
106,4020,1,9.857984912393874e-05,28,7,0.07184320573049259,1,0,8.681989521323189
107,4083,1,9.282335357023201e-05,33,12,0.05917694114126396,1,0,4.9411081038324856
108,2401,1,0.00041670016148089164,112,9,0.01612702253673376,1,0,12.333868867867803
109,1292,1,0.0011406225076263173,11,15,0.1991465036723378,1,0,11.265995971747508
110,1970,1,0.0006095687361394232,15,6,0.11690410285868733,1,0,21.215054881424212
111,3284,1,0.0002074077550430736,20,15,0.10978362602791882,1,0,12.621514961588144
112,3856,1,0.00011811399062354709,18,13,0.12181645470409665,1,0,7.758685422231166
113,2434,1,0.00042825722844672424,22,14,0.09728869276283361,1,0,26.628878189580114
114,2595,1,0.0003573993186023536,13,9,0.18082093710507702,1,0,9.654424523669203
115,2521,1,0.00038790579438000337,30,9,0.057804024102435916,1,0,25.307102593731166
116,1535,1,0.0009115234978452362,99,12,0.020408415953810603,1,0,6.186496150211003
117,848,1,0.0019250919910887045,51,3,0.04139193514887735,1,0,2.8243689213219594
118,1362,1,0.0010770920031202757,11,7,0.13460732063334546,1,0,26.75229036184383
119,4436,1,4.92292249307675e-05,5,5,0.294773213974357,1,0,4.609729961999656
120,1980,1,0.0006113444338835851,9,11,0.18763652932241956,1,0,7.615740916774817
121,1229,1,0.0012551893251294562,26,4,0.08863203629711429,1,0,37.2426585573252
122,3985,1,9.478643144749692e-05,9,10,0.182210267912997,1,0,3.6728932592567656
123,4881,1,9.287828120899151e-06,429,9,0.004615479624435851,1,0,6.1950950805976746
124,1604,1,0.0008668539345243726,34,10,0.05872440334339058,1,0,15.656340723248364
125,3427,1,0.0001829407870369457,10,10,0.22235434296830206,1,0,12.136480474979997
126,3861,1,0.00011760155646478801,26,10,0.06599729831559219,1,0,6.725476452874298
127,4050,1,8.972174940536258e-05,88,7,0.02249922270957195,1,0,7.600172801931705
128,744,1,0.0023343272152897645,13,8,0.14264875791269724,1,0,12.369499295042875
129,4383,1,5.519445737341373e-05,14,15,0.14698876366632863,1,0,4.6535696492248775
130,3450,1,0.0001775858199238252,21,10,0.10105607243352611,1,0,14.007294187651063
131,2418,1,0.00043139807951043,113,7,0.017187693672698224,1,0,13.785911521983447
132,2061,1,0.000552651094889848,80,7,0.027052808392340946,1,0,22.151158813135265
133,2823,1,0.0002986600517548849,21,16,0.07663851221064122,1,0,21.630158219291236
134,4773,1,1.692533506719294e-05,40,5,0.051365129461584225,1,0,2.6983483406131907
135,2783,1,0.0003219795618122178,225,6,0.008153895853321562,1,0,7.174186052713533
136,2473,1,0.0004007709272298794,21,5,0.09117789464414372,1,0,10.940797295708759
137,3313,1,0.0002063121623547135,13,12,0.16034784127638696,1,0,17.726586608690134
138,4403,1,5.811056734536471e-05,12,12,0.17913773880343153,1,0,29.226515071807285
139,4872,1,1.0202597511564427e-05,92,13,0.020246770455769444,1,0,18.64381436919555
140,3938,1,0.0001069836101789301,55,17,0.03899573983871263,1,0,6.3936242873752605
141,4364,1,5.710706268403187e-05,155,12,0.012211536208066469,1,0,8.895897629648351
142,2946,1,0.0002833686961303289,14,9,0.12077508345407995,1,0,18.828119221970383
143,2256,1,0.0005038114207392377,1060,0,0.0015760865237347008,1,0,4.630612669957029
144,3746,1,0.00013603634336457768,31,8,0.060305828492854194,1,0,26.081782670982044
145,2366,1,0.00045941870800747487,126,6,0.015487100762006442,1,0,10.927869770547291
146,2638,1,0.00035374355633767,18,10,0.11582873570061991,1,0,13.289904075797635
147,2893,1,0.0002935764951258979,49,9,0.038262168258893545,1,0,12.076848390137004
148,3822,1,0.0001218193581263792,8,11,0.1929735701655653,1,0,16.62332964775053
149,4080,1,9.308821308947597e-05,24,11,0.09304014462911558,1,0,11.715042506999467
150,3886,1,0.00011095702804095462,14,15,0.14069143028807057,1,0,5.7398373295455
151,3795,1,0.00012856271152705988,81,10,0.025878467090686013,1,0,12.445983478053945
152,4263,1,7.139173684931973e-05,11,11,0.14499714631798113,1,0,10.334710513202658
153,2052,1,0.0005706728964494771,17,9,0.14171622469466513,1,0,6.379894469348903
154,1284,1,0.0011530597609809082,18,5,0.09801388345060189,1,0,6.458458686896817
155,2229,1,0.00048805108056837443,356,1,0.0049156032372600815,1,0,14.024881294011928
156,4458,1,5.02177765147632e-05,149,8,0.0127737897319551,1,0,6.582567200627042
157,1869,1,0.0006827011235012789,11,13,0.130462181526938,1,0,11.375392796561513
158,4261,1,6.944546638582656e-05,9,6,0.2324486870007301,1,0,21.598159102079574
159,3310,1,0.00021273322742870174,116,6,0.019181854802478786,1,0,14.750206455617107
160,2436,1,0.0004321536904357621,38,5,0.05604562607581297,1,0,10.225702861996156
161,2277,1,0.00047184406535901623,32,9,0.06367438770707141,1,0,8.826284581183174
162,4756,1,1.9979495274115176e-05,122,12,0.016527706263499847,1,0,8.738752586633394
163,3384,1,0.00019060816356473924,15,7,0.12749193275006432,1,0,12.052095267542093
164,1947,1,0.0006078710847259285,162,5,0.011529128636698553,1,0,7.263597650102546
165,4904,1,6.933219500448157e-06,46,10,0.05035517486589372,1,0,3.280239227336713
166,3401,1,0.0001856166141304466,67,11,0.03478717128757879,1,0,7.378428786001299
167,4623,1,3.392138625610168e-05,5,18,0.20449030694035358,1,0,6.83298876183888
168,3186,1,0.0002286242501222869,1532,6,0.0008921298180778418,1,0,6.960648383161953
169,3191,1,0.00023797597510097034,38,6,0.04580327564503075,1,0,16.618943966898247
170,4302,1,6.392169699780093e-05,85,13,0.024005214232055972,1,0,14.315631858306016
171,3573,1,0.0001586554220993644,13,13,0.13282078695721547,1,0,10.019928867278098
172,3114,1,0.00024275268868404105,29,5,0.0716141427302788,1,0,7.274173393998597
173,4124,1,8.505988588979711e-05,44,12,0.0479196095502962,1,0,15.665513206785402
174,3853,1,0.00011988916760203387,432,2,0.004116677980899276,1,0,4.077275637342498
175,1115,1,0.0013303994501542291,102,3,0.018325626414424895,1,0,9.856371239498817
176,4563,1,3.8114213999126485e-05,47,10,0.041832084232755924,1,0,15.75713507364038
177,4939,1,5.87381299343209e-06,14,11,0.12487123452728861,1,0,7.776459719923652
178,4624,1,3.2688413703872086e-05,17,12,0.11171558200311628,1,0,13.729370028840307
179,4931,1,4.896797935485705e-06,275,5,0.007263971371598783,1,0,11.930096475026604
180,3130,1,0.00023643622905366893,67,9,0.029777456060109852,1,0,2.82363106972653
181,2336,1,0.00046168707815260045,975,4,0.001736218556780983,1,0,6.112747174005737
182,3183,1,0.00022750850379745557,10,11,0.2050363138452635,1,0,14.505571367488605
183,3476,1,0.00017191828296004406,61,6,0.032143369349524095,1,0,6.707641838818458
184,4626,1,3.3875651329318743e-05,42,11,0.047914968099721136,1,0,7.786508158971856
185,1897,1,0.0006395750499789766,19,2,0.1122276031533229,1,0,4.562982711583308
186,4998,1,1.1660646453663213e-07,31,12,0.0759234933756175,1,0,15.56790011167237
187,4920,1,5.364427405045859e-06,32,9,0.08090821830449603,1,0,10.808039837584229
188,4754,1,2.071881846064278e-05,92,8,0.022765992699664405,1,0,10.973082565436858
189,3813,1,0.00011913775717748675,14,12,0.12956725013070947,1,0,10.739963951388207
190,4643,1,2.9912097719539655e-05,19,14,0.11316948395213837,1,0,13.022223796965369
191,2278,1,0.000493537107886387,12,9,0.21604150400875535,1,0,9.973888097230134
192,4468,1,4.82986922370423e-05,7,12,0.2570179507783405,1,0,13.904335991060469
193,4171,1,7.989479370623438e-05,42,10,0.050748570876314215,1,0,3.870046793475176
194,2102,1,0.000569991724154052,42,6,0.05413347847003528,1,0,8.414248189358062
195,2342,1,0.0004626999389524698,27,15,0.07052282526598021,1,0,6.010709070144063
196,4832,1,1.3097196508355322e-05,17,12,0.12179692060192676,1,0,8.661350118678085
197,4229,1,7.549408969718872e-05,15,11,0.12466550411003813,1,0,16.772922969889688
198,1362,1,0.0010692079931979334,13,8,0.145303290676778,1,0,5.2184166690944975
199,4895,1,9.598330068094447e-06,27,11,0.08271360287748807,1,0,13.111192723819661
200,3842,1,0.00012085366397347907,3,6,0.7376581570247647,1,0,8.564293295544747
201,580,1,0.002915397113162536,18,6,0.11315727809427295,1,0,3.7069824221620413
202,3328,1,0.00019786804493191122,15,12,0.13597136267807938,1,0,12.067649246319414
203,1663,1,0.0008247556696463917,28,8,0.06644394852233836,1,0,10.487623171250444
204,3975,1,0.00010956021225525771,92,9,0.021540780694998724,1,0,10.948590601140324
205,4814,1,1.4748773853537269e-05,63,16,0.030653539633613565,1,0,9.688109777382122
206,4555,1,4.0235972889259385e-05,31,11,0.059124341933456184,1,0,4.081771542879605
207,4290,1,6.751095603823866e-05,15,11,0.1763015973863135,1,0,10.378344263180193
208,2871,1,0.0003092007760244132,392,5,0.0047165504014175024,1,0,6.276265001984538
209,2081,1,0.0005698098205682929,18,9,0.12473172519855003,1,0,12.70073227169755
210,3597,1,0.00016104498795211413,13,11,0.17592204867839423,1,0,9.453793111277058
211,1778,1,0.0007258616858512794,18,4,0.12714648020561267,1,0,12.416365950853782
212,2833,1,0.0003083309631280757,3,11,0.6463810928507746,1,0,7.770059934542189
213,2496,1,0.0003975595324752356,13,16,0.16670492183285443,1,0,6.48507394906677
214,3901,1,0.00011472560279045943,17,22,0.13107683515184448,1,0,5.14196944016997
215,3110,1,0.0002495245680178147,17,11,0.11874866244613753,1,0,8.199342822779982
216,4562,1,4.1454341755968726e-05,42,12,0.051777800377786,1,0,12.2905648654072
217,2814,1,0.00030868260001237817,409,7,0.004448108538447991,1,0,6.426848017761716
218,3471,1,0.0001759717714601157,8,8,0.2744598904724322,1,0,9.400559596037697
219,1762,1,0.0007315428900972668,34,7,0.07211718173479034,1,0,28.67864389949936
220,4127,1,8.713165094837844e-05,16,7,0.10534230896990465,1,0,24.687121257495868
221,3675,1,0.0001531165313578116,6,10,0.36096321809680265,1,0,4.073299822938102
222,4846,1,1.4962426524686333e-05,22,5,0.10825162044164488,1,0,13.118525385945116
223,3514,1,0.0001674295330857869,5,14,0.33879539768927514,1,0,7.645058687870947
224,3705,1,0.00014143835921908462,8,9,0.31390996144455396,1,0,4.297316834708322
225,3555,1,0.00016563574887463575,17,14,0.10971638321256835,1,0,11.956889980541556
226,821,1,0.001976230920707982,17,10,0.11649545918080782,1,0,11.133414716713542
227,4944,1,4.646707325469939e-06,55,9,0.03329050212062336,1,0,10.34131397867509
228,4192,1,7.448894423181284e-05,27,11,0.05424856614125631,1,0,17.00363718743995
229,2806,1,0.000313468579740709,233,8,0.008114602886677924,1,0,5.879087428742205
230,4980,1,2.0683592714853775e-06,68,8,0.03500477742112733,1,0,19.639887434932454
231,4619,1,3.2842866030428856e-05,15,15,0.13164367723568324,1,0,7.489331110208096
232,4935,1,3.8061102816074105e-06,23,11,0.08543412879008809,1,0,29.542706373354562
233,3937,1,0.00010651805880139035,29,9,0.063747156397977,1,0,14.478825717626826
234,617,1,0.002732697906368041,19,10,0.10312189485651266,1,0,10.679014866405026
235,3168,1,0.00023998367103052293,217,4,0.008257454866435646,1,0,10.274357029523017
236,2940,1,0.00028590671800525036,45,11,0.04148249359489029,1,0,22.611039069222162
237,2860,1,0.0002823733613687532,20,9,0.1330901673892523,1,0,9.171187641413976
238,678,1,0.002659806786823815,21,7,0.09720076404074168,1,0,4.275999251632704
239,1808,1,0.0006989193584706764,16,15,0.11389421918702398,1,0,7.858218832987745
240,4798,1,1.7220159791013427e-05,405,6,0.00452507508151318,1,0,26.413612775796555
241,3595,1,0.00015328450006241325,21,15,0.10727070468537797,1,0,7.511166931905709
242,3051,1,0.0002658045441438107,23,10,0.10552564938823052,1,0,6.618941510583697
243,1655,1,0.0007917623393709106,15,9,0.16296447062940023,1,0,5.518417107571075
244,4277,1,6.899986899257955e-05,30,12,0.0622168262228597,1,0,6.967264418391764
245,4166,1,7.981443815074246e-05,35,9,0.05108457513580564,1,0,4.63169652057936
246,4580,1,3.7199979441594825e-05,10,3,0.21196798147655482,1,0,9.49746116692218
247,2723,1,0.0003402925383672456,14,3,0.13541846994646503,1,0,6.70868898404368
248,2200,1,0.0005016402883758243,17,6,0.12699462008290968,1,0,11.863398870686245
249,4928,1,7.01542215220714e-06,13,9,0.12963362210656423,1,0,4.953022950660582
250,1312,1,0.0010988989413569046,39,8,0.04874484153475929,1,0,10.916691259805068
251,4588,1,3.5693871803124075e-05,63,9,0.030717036895980848,1,0,9.317031240972838
252,3022,1,0.00026003984427010277,28,11,0.07433678445956214,1,0,11.739636114843968
253,4845,1,1.1873100802880882e-05,57,7,0.03606768787895059,1,0,15.201614186760422
254,4019,1,0.00010316294506981167,39,14,0.048053798307114676,1,0,11.923527746296857
255,4060,1,9.511938592705126e-05,17,15,0.11176107513239288,1,0,13.238881964819537
256,4492,1,4.3934530421509175e-05,131,5,0.013797254023676379,1,0,13.570203783725438
257,4683,1,2.870679184890371e-05,12,10,0.1711215824199229,1,0,10.663104699878385
258,4263,1,6.716772549475354e-05,76,5,0.027918540341617257,1,0,6.316308282209097
259,3992,1,9.656077009168822e-05,206,6,0.009319132639723591,1,0,6.465649181920277
260,3062,1,0.00025014257216457973,8,10,0.27701708013017995,1,0,7.401629275075369
261,4234,1,6.859193886068289e-05,16,9,0.12824648965181334,1,0,10.196773479890167
262,3662,1,0.00014201190788800226,16,11,0.12008194886282653,1,0,7.619954484975302
263,4933,1,4.398478412667612e-06,26,12,0.07817339225933671,1,0,8.444916462812143
264,4960,1,3.4987497521012714e-06,13,14,0.13496728993273432,1,0,11.264573616122188
265,3826,1,0.00011913181753492337,7,11,0.31674004060781413,1,0,12.892774489797267
266,4471,1,4.989055033745986e-05,68,8,0.03170132900550147,1,0,16.161398345091204
267,4508,1,4.8819635068383353e-05,62,10,0.03454152401564916,1,0,20.831467779904735
268,3759,1,0.00012908415702281994,16,10,0.1337613269022104,1,0,8.938019959573744
269,3912,1,0.0001116853890881997,37,12,0.05023848173657671,1,0,12.89844763338738
270,2809,1,0.0003042554183222508,16,12,0.12576963610725464,1,0,5.762275427969053
271,4438,1,5.5917105358268964e-05,48,8,0.03770465868629302,1,0,6.186518237323728
272,1022,1,0.0015890855890706669,14,11,0.13227751417196007,1,0,7.081919954764859
273,1978,1,0.0006302771653371111,354,5,0.005180215848075246,1,0,5.512084952135911
274,3485,1,0.00017490195069379307,44,11,0.0459075300700204,1,0,6.040316151735904
275,4956,1,3.3907292791301386e-06,93,11,0.020087952280453156,1,0,9.8162644833672
276,3803,1,0.00012072764851270179,7,12,0.38631868805806235,1,0,8.72149461874467
277,3697,1,0.00014283959509701812,28,10,0.07403120888518336,1,0,6.67021590040122
278,1107,1,0.0013854355683823954,14,6,0.10901759928979397,1,0,10.446352253707746
279,3765,1,0.0001336812474151577,37,8,0.055001421258191165,1,0,8.777466902143704
280,3047,1,0.0002600578082334836,68,4,0.02970970458530023,1,0,10.937379216844601
281,4289,1,6.215491596577022e-05,11,9,0.18044356043462267,1,0,12.755170467838184
282,1392,1,0.001018244591836826,86,5,0.023049186123357813,1,0,11.541182322745374
283,4805,1,1.6655751265621462e-05,24,8,0.08024975100325175,1,0,3.6995230044930434
284,3637,1,0.0001525871523524081,210,13,0.009035896776632205,1,0,8.826486251507957
285,4988,1,6.75910347545556e-07,55,12,0.03861866960282997,1,0,7.372456989590167
286,4217,1,7.357656131834276e-05,20,9,0.10720963631575706,1,0,9.254627337652838
287,3508,1,0.0001692573603293738,12,14,0.14024874980400398,1,0,9.306647810354061
288,2040,1,0.0005734503275786948,46,10,0.050277958824477026,1,0,10.839421081277195
289,4206,1,7.417313665948262e-05,11,16,0.17537947876626664,1,0,10.248416574827342
290,2087,1,0.0005642683563934601,53,6,0.03769548685769954,1,0,9.004205241686128
291,1518,1,0.0009244800138864937,6,9,0.5154771505551525,1,0,18.972182129229427
292,3655,1,0.00014410076165048187,43,8,0.04680357137450831,1,0,10.970480719775644
293,3078,1,0.00024596249109165076,99,9,0.019422377527789067,1,0,7.286357490920506
294,2565,1,0.00038743667677720975,25,7,0.0647802999274357,1,0,6.422024792360926
295,1312,1,0.0011202657250384829,20,10,0.1091062429211867,1,0,18.076192530743395
296,1989,1,0.0005974219415891552,12,10,0.1700446153422881,1,0,10.744547380313385
297,3659,1,0.00014582485935145495,69,8,0.030960074604636758,1,0,7.543549942915657
298,4871,1,9.512599517428546e-06,100,7,0.020764433182444676,1,0,17.6068170179681
299,2081,1,0.0005758564376129364,17,8,0.11437233688387557,1,0,12.59597668589342
300,3761,1,0.00013019775676000704,9,11,0.1926795496989479,1,0,15.914320355598587
301,3881,1,0.00011199254024107457,27,13,0.07908298622043286,1,0,18.192895181366993
302,3434,1,0.00018621399575118101,11,9,0.19126953177196213,1,0,6.5321464226237875
303,2904,1,0.00028080626839852095,10,9,0.1794354895986935,1,0,10.450548911186642
304,2225,1,0.0004970737975550162,167,7,0.011215124983822272,1,0,7.779691263994965
305,438,1,0.004150932770517904,12,8,0.18611550190866535,1,0,6.8584481549182055
306,2720,1,0.0003444774565188805,37,9,0.05649635270378027,1,0,21.760059622521755
307,558,1,0.003258489825066116,50,7,0.044004123884617344,1,0,31.78982903314202
308,1699,1,0.000798129671444083,18,9,0.1079471360787819,1,0,18.593918142778765
309,573,1,0.0030622453234166046,15,7,0.13074505732782798,1,0,7.18066478309255
310,4314,1,6.641820096403469e-05,22,7,0.0893343458160962,1,0,6.750542476965088
311,3273,1,0.00021970617890666781,9,10,0.2401208853379008,1,0,5.888441449581235
312,1595,1,0.0008502036655714373,31,11,0.06305435300711364,1,0,18.916153036464575
313,4122,1,7.867186966753069e-05,28,6,0.07397154922613441,1,0,4.848232733677151
314,2880,1,0.00029324065989723376,7,11,0.2073043979772552,1,0,15.790300699401797
315,3399,1,0.0001841615168587303,126,7,0.014636566346016752,1,0,5.723099503460341
316,3824,1,0.00012155666322150155,18,10,0.12184301911802355,1,0,18.480815442913965
317,3164,1,0.00023493912008501093,41,9,0.05742288848366873,1,0,9.196293015032976
318,2906,1,0.0002917375867654812,10,16,0.2611131443624404,1,0,10.063405521092227
319,2391,1,0.00042522515844369696,11,13,0.2365337910961078,1,0,7.43756724009195
320,4692,1,2.681214356347107e-05,106,8,0.018864060026910868,1,0,7.741658178951624
321,1093,1,0.0014497496593635338,5,10,0.3541536071303904,1,0,17.92687058977674
322,2604,1,0.0003678958310149553,7,9,0.2183339909021046,1,0,6.705836754148023
323,4378,1,5.6628338896316304e-05,23,9,0.08215640623988021,1,0,11.006274112825665
324,3404,1,0.0001913407986967157,21,12,0.08973806796546807,1,0,12.641525281003975
325,3760,1,0.00012965599681649087,31,9,0.07164696115722032,1,0,14.796711089548776
326,4990,1,7.017713557723809e-07,19,8,0.10655846119053443,1,0,19.996882049763595
327,4330,1,6.265474943178445e-05,580,7,0.0032176456092949863,1,0,10.642066809205755
